Código;Nome do Cargo;Senioridade;Região;Segmento;Data;Horas;Dados Estatísticos - Empresas;Dados Estatísticos - Salários;Menor Salário;1o Quartil;Média;Mediana;3o Quartil;Maior Salário
882;Supervisor de Manutenção;Indiferente;SC;Indu?stria;2024;200;5;9;4800,03;6048,03;7072,96;6943,08;7936,19;8741,77
591;Supervisor de Operações;Indiferente;SC;Indu?stria;2024;200;3;6;3600,02;6720,04;6836,75;7152,04;7584,04;8812,32
615;Supervisor de Produção;Indiferente;SC;Indu?stria;2024;200;9;37;4176,02;4800,91;5142,57;5039,34;5617,38;6255,03
615;Supervisor de Produção;Pleno;SC;Indu?stria;2024;200;3;5;4176,02;4800,03;5165,64;5617,38;5617,38;5617,38
124;Técnico em Segurança do Trabalho;Indiferente;SC;Indu?stria;2024;200;4;11;2976,02;3360,02;3653,70;3552,02;3799,81;4479,71
124;Técnico em Segurança do Trabalho;Júnior;SC;Indu?stria;2024;200;3;5;2976,02;3567,59;3814,12;3567,59;4479,71;4479,71
454;Vendedor Externo;Indiferente;SC;Indu?stria;2024;200;3;10;3840,02;5234,55;5602,63;5680,67;6142,59;6987,25
272;Vendedor Interno;Indiferente;SC;Indu?stria;2024;200;8;12;1920,01;1940,89;2798,37;2649,16;3034,10;5123,17
272;Vendedor Interno;Júnior;SC;Indu?stria;2024;200;3;4;2784,01;3776,02;4507,01;4837,68;5568,66;5568,66
272;Vendedor Interno;Pleno;SC;Indu?stria;2024;200;3;8;1587,45;1587,45;2823,58;1587,45;3746,63;5793,52
21;Analista Contábil;Indiferente;SC;Come?rcio;2024;200;3;8;3667,38;3983,71;4223,71;4032,02;4324,54;5199,10
136;Analista de Compras;Indiferente;SC;Come?rcio;2024;200;7;16;2105,52;2105,52;3319,55;3339,69;4233,62;4943,82
136;Analista de Compras;Júnior;SC;Come?rcio;2024;200;4;5;2821,46;2980,82;3254,71;3339,69;3339,69;3791,93
28;Analista de Departamento Pessoal;Indiferente;SC;Come?rcio;2024;200;3;4;3840,02;3947,79;4244,19;4072,36;4368,76;4992,03
37;Analista de Logística;Indiferente;SC;Come?rcio;2024;200;6;14;2687,53;3002,27;3337,39;3435,94;3667,38;3971,48
42;Analista de Marketing;Indiferente;SC;Come?rcio;2024;200;4;6;3072,02;3166,71;3348,34;3412,09;3429,48;3673,65
42;Analista de Marketing;Júnior;SC;Come?rcio;2024;200;3;4;3072,02;3327,07;3392,46;3412,09;3477,48;3673,65
48;Analista de Processos;Indiferente;SC;Come?rcio;2024;200;3;3;3590,42;4637,90;5443,95;5685,38;6370,71;7056,04
52;Analista de Recursos Humanos;Indiferente;SC;Come?rcio;2024;200;6;11;3072,02;3511,70;4092,29;4177,95;4481,68;5454,38
52;Analista de Recursos Humanos;Júnior;SC;Come?rcio;2024;200;3;4;3072,02;3327,07;3613,50;3602,01;3888,43;4177,95
52;Analista de Recursos Humanos;Pleno;SC;Come?rcio;2024;200;3;5;3511,70;3511,70;4288,23;4481,68;4481,68;5454,38
16;Analista Financeiro;Indiferente;SC;Come?rcio;2024;200;6;9;2880,02;3511,70;3960,57;3801,62;4314,26;5199,10
16;Analista Financeiro;Pleno;SC;Come?rcio;2024;200;3;5;3511,70;3801,62;4302,63;3801,62;5199,10;5199,10
276;Analista Fiscal;Indiferente;SC;Come?rcio;2024;200;4;8;3611,52;3858,85;4650,78;4376,63;5390,56;6087,35
276;Analista Fiscal;Sênior;SC;Come?rcio;2024;200;3;3;4320,02;5142,49;5457,44;5964,95;6026,15;6087,35
59;Assistente Administrativo;Indiferente;SC;Come?rcio;2024;200;8;21;1850,03;2100,51;2198,07;2100,51;2114,32;2688,01
62;Assistente Comercial;Indiferente;SC;Come?rcio;2024;200;6;12;2352,55;2520,01;3129,25;2984,42;3832,98;4160,66
62;Assistente Comercial;Júnior;SC;Come?rcio;2024;200;4;6;2352,55;2520,01;2817,75;2622,73;2935,65;3782,74
273;Assistente Contábil;Indiferente;SC;Come?rcio;2024;200;3;4;2547,85;2693,86;2761,11;2742,53;2809,78;3011,54
67;Assistente de Compras;Indiferente;SC;Come?rcio;2024;200;3;3;1920,48;2260,09;2374,71;2599,69;2601,82;2603,95
68;Assistente de Departamento Pessoal;Indiferente;SC;Come?rcio;2024;200;4;4;2609,29;2666,61;2716,24;2687,82;2737,45;2880,02
69;Assistente de Infraestrutura de TI;Indiferente;SC;Come?rcio;2024;200;3;5;2065,19;2710,41;2792,42;2890,58;2973,59;3322,30
70;Assistente de Logística;Indiferente;SC;Come?rcio;2024;200;15;36;1958,04;2375,05;2466,02;2429,97;2456,56;2973,59
70;Assistente de Logística;Pleno;SC;Come?rcio;2024;200;3;12;2375,05;2375,05;2542,50;2415,80;2651,81;2973,59
441;Assistente de Pré-vendas (SDR);Indiferente;SC;Come?rcio;2024;200;3;10;2410,09;2909,79;2818,17;2909,79;2909,79;2909,79
79;Assistente Financeiro;Indiferente;SC;Come?rcio;2024;200;12;30;1996,80;2071,26;2380,51;2471,76;2574,91;2973,59
79;Assistente Financeiro;Júnior;SC;Come?rcio;2024;200;3;4;2065,19;2473,27;2498,55;2609,29;2634,57;2710,41
79;Assistente Financeiro;Pleno;SC;Come?rcio;2024;200;4;5;2688,01;2688,01;2863,50;2783,53;2973,59;3184,34
277;Assistente Fiscal;Indiferente;SC;Come?rcio;2024;200;3;6;2065,19;2101,59;2470,88;2339,42;2772,00;3142,71
83;Auxiliar Administrativo;Indiferente;SC;Come?rcio;2024;200;16;56;1698,38;2099,11;2096,13;2105,52;2105,52;2307,85
566;Auxiliar de Estoque;Indiferente;SC;Come?rcio;2024;200;25;747;1770,42;2105,52;2105,51;2105,52;2105,52;3290,72
88;Auxiliar de Logística;Indiferente;SC;Come?rcio;2024;200;6;96;1431,75;2043,78;2044,15;2069,77;2069,77;2183,21
861;Auxiliar de Manutenção;Indiferente;SC;Come?rcio;2024;200;3;4;2105,52;2328,55;2387,99;2402,89;2462,33;2640,65
91;Auxiliar de Serviços Gerais;Indiferente;SC;Come?rcio;2024;200;29;68;1680,01;2058,82;2066,88;2105,52;2105,52;2204,06
91;Auxiliar de Serviços Gerais;Júnior;SC;Come?rcio;2024;200;3;3;1680,01;1752,01;1804,81;1824,01;1867,21;1910,41
955;Conferente;Indiferente;SC;Come?rcio;2024;200;14;82;1602,25;2065,17;2084,43;2135,20;2196,33;2599,69
123;Coordenador de Controladoria;Indiferente;SC;Come?rcio;2024;200;3;3;3830,42;5453,16;8034,46;7075,90;10136,48;13197,06
567;Coordenador de Logística;Indiferente;SC;Come?rcio;2024;200;3;4;3702,49;3814,49;4038,08;3876,27;4099,87;4697,31
572;Coordenador de Loja;Indiferente;SC;Come?rcio;2024;200;12;13;4224,02;4704,03;4851,72;4704,03;5184,03;5184,03
122;Coordenador Financeiro;Indiferente;SC;Come?rcio;2024;200;3;3;3744,79;4087,61;5083,70;4430,42;5753,16;7075,90
142;Designer Gráfico;Indiferente;SC;Come?rcio;2024;200;3;7;3024,02;3685,85;3853,35;4032,02;4032,02;4481,68
142;Designer Gráfico;Pleno;SC;Come?rcio;2024;200;3;6;3024,02;4032,02;3938,96;4032,02;4032,02;4481,68
956;Empacotador;Indiferente;SC;Come?rcio;2024;200;24;41;1665,61;2099,11;2078,79;2105,52;2105,52;2183,21
957;Entregador;Indiferente;SC;Come?rcio;2024;200;23;1029;1976,98;2105,52;2100,56;2105,52;2105,52;2141,69
535;Estagiário Nível Superior;Indiferente;SC;Come?rcio;2024;200;4;5;1689,61;1689,61;2020,74;2218,88;2252,81;2252,81
464;Gerente de Loja;Indiferente;SC;Come?rcio;2024;200;24;24;6720,04;8256,04;8704,05;8832,05;9408,05;10080,05
968;Líder de Expedição;Indiferente;SC;Come?rcio;2024;200;5;11;2105,52;2294,33;3542,12;4346,90;4346,90;4346,90
151;Motorista;Indiferente;SC;Come?rcio;2024;200;3;9;2327,95;2448,97;2531,60;2448,97;2448,97;3119,67
958;Motorista de Caminhão;Indiferente;SC;Come?rcio;2024;200;20;863;2079,26;2559,28;2555,75;2559,28;2559,28;2603,25
466;Operador de Caixa;Indiferente;SC;Come?rcio;2024;200;25;117;1891,21;2092,48;2082,09;2105,52;2105,52;2566,56
868;Operador de Empilhadeira;Indiferente;SC;Come?rcio;2024;200;17;73;2045,70;2204,06;2304,99;2210,80;2378,62;2873,33
116;Porteiro;Indiferente;SC;Come?rcio;2024;200;3;3;2100,51;2103,02;2115,91;2105,52;2123,61;2141,69
570;Repositor;Indiferente;SC;Come?rcio;2024;200;23;77;1915,21;2092,48;2082,86;2105,52;2105,52;2105,52
571;Supervisor de Logística;Indiferente;SC;Come?rcio;2024;200;5;9;2570,41;2849,90;3220,46;2994,55;3632,78;4138,53
571;Supervisor de Logística;Pleno;SC;Come?rcio;2024;200;3;3;2994,55;3212,81;3706,31;3431,06;4062,19;4693,32
124;Técnico em Segurança do Trabalho;Indiferente;SC;Come?rcio;2024;200;3;4;2395,98;3263,01;3355,67;3552,02;3644,68;3922,67
454;Vendedor Externo;Indiferente;SC;Come?rcio;2024;200;3;10;1992,97;1992,97;2476,20;1992,97;1992,97;5938,21
272;Vendedor Interno;Indiferente;SC;Come?rcio;2024;200;24;356;1730,89;2035,21;2013,75;2040,01;2040,01;2460,01
272;Vendedor Interno;Pleno;SC;Come?rcio;2024;200;3;17;2705,29;2822,42;2950,03;3024,02;3055,27;3055,27
203;Almoxarife;Indiferente;Nacional;Educação;2024;200;4;6;1898,60;2109,42;2222,13;2217,26;2393,69;2473,68
13;Analista Administrativo;Indiferente;Nacional;Educação;2024;200;4;5;3475,59;3841,63;4330,14;4472,50;4839,94;5021,04
19;Analista Comercial;Indiferente;Nacional;Educação;2024;200;3;5;3475,59;4734,40;4824,35;4734,40;5099,37;6078,00
21;Analista Contábil;Indiferente;Nacional;Educação;2024;200;4;9;3475,59;4472,50;5019,32;5099,37;5652,50;6260,95
21;Analista Contábil;Júnior;Nacional;Educação;2024;200;3;6;3475,59;4106,79;4995,36;5099,37;5970,56;6260,95
25;Analista de Atendimento e Suporte;Indiferente;Nacional;Educação;2024;200;4;6;3475,59;4608,27;4974,61;5015,58;5514,59;6187,49
28;Analista de Departamento Pessoal;Indiferente;Nacional;Educação;2024;200;4;5;4065,55;4065,55;5072,77;5076,75;6078,00;6078,00
28;Analista de Departamento Pessoal;Sênior;Nacional;Educação;2024;200;3;3;4065,55;4065,55;4402,62;4065,55;4571,15;5076,75
15;Analista de Infraestrutura de TI;Indiferente;Nacional;Educação;2024;200;4;7;3384,22;3658,61;4408,23;4472,50;5015,58;5652,50
42;Analista de Marketing;Indiferente;Nacional;Educação;2024;200;3;4;3475,59;3483,63;3931,14;3888,24;4335,76;4472,50
42;Analista de Marketing;Pleno;Nacional;Educação;2024;200;3;3;4290,18;4381,34;5130,81;4472,50;5551,13;6629,76
190;Analista de Planejamento Financeiro;Indiferente;Nacional;Educação;2024;200;4;7;3486,31;3619,60;4253,79;3752,89;5099,37;5099,37
52;Analista de Recursos Humanos;Indiferente;Nacional;Educação;2024;200;5;11;3384,22;4085,72;4852,98;4472,50;5375,93;7971,39
52;Analista de Recursos Humanos;Júnior;Nacional;Educação;2024;200;3;5;3475,59;3841,63;4648,51;5099,37;5099,37;5726,62
52;Analista de Recursos Humanos;Pleno;Nacional;Educação;2024;200;3;4;4329,81;4329,81;5275,88;4401,16;5347,22;7971,39
22;Analista de Sistemas;Indiferente;Nacional;Educação;2024;200;4;11;3841,65;4750,69;5406,10;5099,37;5771,92;7265,72
22;Analista de Sistemas;Júnior;Nacional;Educação;2024;200;3;8;2594,21;3529,79;4857,45;5099,37;5640,96;7265,72
16;Analista Financeiro;Indiferente;Nacional;Educação;2024;200;8;15;3752,89;4328,60;4842,31;4741,28;5662,29;5726,62
16;Analista Financeiro;Júnior;Nacional;Educação;2024;200;4;9;3475,59;3486,31;4748,57;5099,37;5726,62;6260,95
16;Analista Financeiro;Pleno;Nacional;Educação;2024;200;3;3;3752,89;3752,89;3992,76;3752,89;4112,69;4472,50
775;Assessor Acadêmico;Indiferente;Nacional;Educação;2024;200;3;3;4648,38;5096,53;5851,84;5544,67;6453,56;7362,46
324;Assessor de Imprensa;Indiferente;Nacional;Educação;2024;200;3;4;5099,37;5099,37;5786,52;5320,15;6007,31;7406,39
59;Assistente Administrativo;Indiferente;Nacional;Educação;2024;200;6;73;2090,36;2148,94;2497,10;2435,61;2898,64;2928,92
62;Assistente Comercial;Indiferente;Nacional;Educação;2024;200;12;82;2019,66;2435,61;2774,51;2636,80;3398,39;3629,96
273;Assistente Contábil;Indiferente;Nacional;Educação;2024;200;3;3;2565,17;2575,24;2878,93;2585,30;3035,81;3486,31
67;Assistente de Compras;Indiferente;Nacional;Educação;2024;200;3;3;2267,92;2731,14;2899,10;3194,36;3214,69;3235,02
778;Assistente de Ensino;Indiferente;Nacional;Educação;2024;200;7;37;2585,30;2660,03;3434,76;3814,07;3814,07;3814,07
779;Assistente de Laboratório;Indiferente;Nacional;Educação;2024;200;4;21;1865,92;2267,92;3864,14;4650,99;4650,99;4650,99
71;Assistente de Marketing;Indiferente;Nacional;Educação;2024;200;10;14;2300,73;2628,25;2943,22;3081,97;3235,02;3479,98
77;Assistente de Recursos Humanos;Indiferente;Nacional;Educação;2024;200;10;15;2372,54;2698,79;2980,02;2928,92;3236,95;3769,35
79;Assistente Financeiro;Indiferente;Nacional;Educação;2024;200;11;18;2323,17;2636,80;2751,35;2636,80;2872,20;3444,10
256;Assistente Social;Indiferente;Nacional;Educação;2024;200;3;21;4315,94;4315,94;4462,38;4315,94;4315,94;5898,07
83;Auxiliar Administrativo;Indiferente;Nacional;Educação;2024;200;4;47;1780,23;1784,97;1806,64;1784,97;1825,94;1890,34
780;Auxiliar de Sala;Indiferente;Nacional;Educação;2024;200;4;370;2342,53;2342,53;2351,75;2342,53;2342,53;2839,43
781;Auxiliar de Infraestrutura Predial;Indiferente;Nacional;Educação;2024;200;7;10;1785,94;1785,94;2040,91;2015,35;2015,35;2636,80
91;Auxiliar de Serviços Gerais;Indiferente;Nacional;Educação;2024;200;13;118;1785,36;1785,36;1861,89;1811,05;1811,05;2352,21
782;Bibliotecário;Indiferente;Nacional;Educação;2024;200;9;9;4908,65;5099,37;5597,68;5566,90;5866,97;6496,87
93;Comprador;Indiferente;Nacional;Educação;2024;200;3;9;4472,50;5099,37;5281,77;5099,37;5652,50;6187,49
94;Contador;Indiferente;Nacional;Educação;2024;200;3;3;7859,29;8932,08;10491,69;10004,88;11807,89;13610,89
783;Coordenador Acadêmico;Indiferente;Nacional;Educação;2024;200;11;44;6044,12;6044,12;7162,09;6239,66;8553,15;10181,57
39;Coordenador Administrativo;Indiferente;Nacional;Educação;2024;200;3;8;3355,94;4162,35;4957,42;4379,73;5373,72;7541,69
41;Coordenador Comercial;Indiferente;Nacional;Educação;2024;200;5;5;6435,19;6435,19;6842,91;6435,19;6435,19;8473,77
132;Coordenador TI;Indiferente;Nacional;Educação;2024;200;6;6;6819,24;7765,21;9113,24;9642,98;10038,00;11265,25
121;Coordenador de Recursos Humanos;Indiferente;Nacional;Educação;2024;200;3;4;7585,57;8857,57;9131,99;9468,75;9743,17;10004,88
122;Coordenador Financeiro;Indiferente;Nacional;Educação;2024;200;9;9;5595,67;6435,19;7322,30;6435,19;8473,77;9655,93
516;Coordenador Pedagógico;Indiferente;Nacional;Educação;2024;200;3;3;5427,79;5508,97;6433,20;5590,14;6935,91;8281,68
619;Cozinheiro;Indiferente;Nacional;Educação;2024;200;3;7;1785,94;2028,88;2068,73;2028,88;2034,36;2539,83
399;Designer Gráfico;Indiferente;Nacional;Educação;2024;200;3;4;3475,59;4031,95;4106,16;4238,28;4312,49;4472,50
517;Diretor de Instituição Educacional;Indiferente;Nacional;Educação;2024;200;7;7;10407,59;10884,83;15153,91;18475,04;18475,04;18475,04
820;Supervisor Serviços Gerais;Indiferente;Nacional;Educação;2024;200;3;4;2950,66;3256,85;3581,18;3456,08;3780,41;4461,91
878;Gerente de Manutenção;Indiferente;Nacional;Educação;2024;200;4;4;5513,14;7431,18;9417,84;9037,71;11024,37;14082,82
787;Monitor Escolar;Indiferente;Nacional;Educação;2024;200;3;38;2182,45;2465,47;2479,25;2465,47;2465,47;2580,73
151;Motorista;Indiferente;Nacional;Educação;2024;200;3;4;2585,30;2686,78;2918,89;2738,03;2970,13;3614,19
789;Orientador Educacional;Indiferente;Nacional;Educação;2024;200;3;56;2642,61;2642,61;3130,98;2642,61;2642,61;7362,46
518;Professor de Educação Infantil;Indiferente;Nacional;Educação;2024;200;6;241;3620,28;5669,74;5702,88;5669,74;5669,74;6816,77
794;Professor de Ensino Fundamental - Anos finais;Indiferente;Nacional;Educação;2024;200;6;117;6601,68;7494,36;7798,66;7494,36;8230,81;8629,04
519;Professor de Ensino Fundamental - Anos iniciais;Indiferente;Nacional;Educação;2024;200;6;261;4619,69;5669,74;5913,08;5669,74;5669,74;8305,21
520;Professor de Ensino Médio;Indiferente;Nacional;Educação;2024;200;9;192;5945,69;6101,23;7261,82;7312,96;8230,81;9054,96
520;Professor de Ensino Médio;Júnior;Nacional;Educação;2024;200;3;6;6601,68;7751,66;8191,06;7751,66;7751,66;11538,04
521;Professor de Ensino Superior;Indiferente;Nacional;Educação;2024;200;9;403;9725,77;10352,34;12208,35;10451,96;14508,49;15279,70
521;Professor de Ensino Superior;Pleno;Nacional;Educação;2024;200;4;43;9925,95;14685,55;14422,62;14685,55;14685,55;14685,55
521;Professor de Ensino Superior;Sênior;Nacional;Educação;2024;200;4;53;10969,44;18175,93;17864,49;18175,93;18175,93;18175,93
521;Professor de Ensino Superior;Especialista;Nacional;Educação;2024;200;4;22;12277,00;20339,58;19215,26;20339,58;20339,58;20339,58
522;Professor de Pós-graduação;Indiferente;Nacional;Educação;2024;200;6;15;24890,48;24890,48;28218,72;29366,85;30982,13;32597,41
791;Secretária Escolar;Indiferente;Nacional;Educação;2024;200;5;27;3007,95;3076,27;3165,66;3076,27;3076,27;4239,04
161;Técnico em TI;Indiferente;Nacional;Educação;2024;200;10;17;2191,42;2760,78;3026,18;3235,02;3235,02;3475,59
124;Técnico em Segurança do Trabalho;Indiferente;Nacional;Educação;2024;200;3;4;3475,59;3580,02;3722,49;3639,82;3782,28;4134,72
661;Vigilante;Indiferente;Nacional;Educação;2024;200;3;17;1785,94;2218,26;2377,12;2218,26;3104,23;3104,23
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
;;;;;;;;;;;;;;
